power_demand_MWh,is_weekend,hour_sin,hour_cos,resident_pop,working_pop,visitor_pop,total_visitors,renewable_energy_mwh,TA_mean,HM_mean,HM_max,tropical_night,CDD,power_1h,power_24h,power_48h,power_168h
851.993,0,-0.7071067811865477,0.7071067811865474,130080.0,33753.0,47039.0,35179.0,0.0,24.375,93.0,97.0,0,0.0,905.638,925.629,940.224,884.994
800.413,0,-0.5000000000000004,0.8660254037844384,130080.0,33753.0,47039.0,35179.0,0.0,23.65,93.75,98.0,0,0.0,851.993,872.068,878.326,832.875
747.509,0,-0.25881904510252157,0.9659258262890681,130080.0,33753.0,47039.0,35179.0,0.0,23.4,92.75,98.0,0,0.0,800.413,813.601,826.567,776.477
688.241,0,0.0,1.0,209345.0,34969.0,64560.0,33839.0,0.0,23.45,92.75,98.0,0,0.0,747.509,750.394,756.18,712.691
646.534,0,0.25881904510252074,0.9659258262890683,209345.0,34969.0,64560.0,33839.0,0.0,23.3,92.25,98.0,0,0.0,688.241,703.693,707.697,663.91
619.532,0,0.49999999999999994,0.8660254037844387,209345.0,34969.0,64560.0,33839.0,0.0,23.125,92.25,98.0,0,0.0,646.534,673.099,673.229,631.9
602.106,0,0.7071067811865475,0.7071067811865476,209345.0,34969.0,64560.0,33839.0,0.0,22.95,91.75,98.0,0,0.0,619.532,652.222,653.727,612.109
597.633,0,0.8660254037844386,0.5000000000000001,209345.0,34969.0,64560.0,33839.0,0.0,22.975,92.25,98.0,0,0.0,602.106,648.573,642.347,605.85
606.258,0,0.9659258262890683,0.25881904510252074,209345.0,34969.0,64560.0,33839.0,0.0,22.85,92.5,98.0,0,0.0,597.633,655.932,650.413,614.402
643.728,0,1.0,6.123233995736766e-17,209345.0,34969.0,64560.0,33839.0,0.0,22.75,92.75,98.0,0,0.0,606.258,695.779,692.431,651.795
701.281,0,0.9659258262890683,-0.25881904510252063,209345.0,34969.0,64560.0,33839.0,0.0,22.85,92.5,98.0,0,0.0,643.728,784.142,758.56,715.191
785.063,0,0.8660254037844387,-0.4999999999999998,209345.0,34969.0,64560.0,33839.0,0.0,23.5,90.75,98.0,0,0.0,701.281,880.822,840.522,786.542
850.562,0,0.7071067811865476,-0.7071067811865475,209345.0,34969.0,64560.0,33839.0,0.0,24.0,88.5,97.0,0,0.0,785.063,933.716,904.165,834.827
870.075,0,0.49999999999999994,-0.8660254037844387,209345.0,34969.0,64560.0,33839.0,0.0,23.9,90.25,96.0,0,0.0,850.562,951.843,938.479,857.91
877.36,0,0.258819045102521,-0.9659258262890682,209345.0,34969.0,64560.0,33839.0,0.0,23.925,90.75,96.0,0,0.0,870.075,946.174,959.924,860.675
869.39,0,1.2246467991473532e-16,-1.0,209345.0,34969.0,64560.0,33839.0,0.0,23.75,91.25,97.0,0,0.0,877.36,957.138,953.726,863.803
871.411,0,-0.2588190451025208,-0.9659258262890683,209345.0,34969.0,64560.0,33839.0,0.0,23.1,91.75,97.0,0,0.0,869.39,966.368,972.647,887.394
863.116,0,-0.4999999999999997,-0.8660254037844388,209345.0,34969.0,64560.0,33839.0,0.0,23.025,93.25,98.0,0,0.0,871.411,949.731,973.363,896.261
859.161,0,-0.7071067811865471,-0.7071067811865479,209345.0,34969.0,64560.0,33839.0,0.0,23.175,92.0,97.0,0,0.0,863.116,930.371,969.133,896.425
854.819,0,-0.8660254037844384,-0.5000000000000004,209345.0,34969.0,64560.0,33839.0,0.0,23.125,92.0,96.0,0,0.0,859.161,914.054,981.156,919.348
860.146,0,-0.9659258262890683,-0.25881904510252063,209345.0,34969.0,64560.0,33839.0,0.0,22.975,92.25,97.0,0,0.0,854.819,917.318,992.297,958.301
856.319,0,-1.0,-1.8369701987210297e-16,209345.0,34969.0,64560.0,33839.0,0.0,22.9,92.75,97.0,0,0.0,860.146,918.353,983.581,969.898
859.521,0,-0.9659258262890684,0.2588190451025203,209345.0,34969.0,64560.0,33839.0,0.0,22.675,93.75,98.0,0,0.0,856.319,926.668,990.609,967.362
847.225,0,-0.8660254037844386,0.5000000000000001,209345.0,34969.0,64560.0,33839.0,0.0,22.575,94.5,98.0,0,0.0,859.521,905.638,981.659,950.503
806.856,0,-0.7071067811865477,0.7071067811865474,209345.0,34969.0,64560.0,33839.0,0.0,22.5,94.0,97.0,0,0.0,847.225,851.993,925.629,901.595
766.45,0,-0.5000000000000004,0.8660254037844384,209345.0,34969.0,64560.0,33839.0,0.0,22.375,94.0,97.0,0,0.0,806.856,800.413,872.068,848.828
722.157,0,-0.25881904510252157,0.9659258262890681,209345.0,34969.0,64560.0,33839.0,0.0,22.225,93.5,97.0,0,0.0,766.45,747.509,813.601,788.856
668.101,0,0.0,1.0,219795.0,36613.0,85163.0,36339.0,0.0,22.025,94.5,98.0,0,0.0,722.157,688.241,750.394,724.087
625.892,0,0.25881904510252074,0.9659258262890683,219795.0,36613.0,85163.0,36339.0,0.0,21.85,94.25,97.0,0,0.0,668.101,646.534,703.693,681.058
599.512,0,0.49999999999999994,0.8660254037844387,219795.0,36613.0,85163.0,36339.0,0.0,21.825,94.25,97.0,0,0.0,625.892,619.532,673.099,644.336
584.388,0,0.7071067811865475,0.7071067811865476,219795.0,36613.0,85163.0,36339.0,0.0,21.75,93.5,98.0,0,0.0,599.512,602.106,652.222,627.249
581.127,0,0.8660254037844386,0.5000000000000001,219795.0,36613.0,85163.0,36339.0,0.0,21.75,93.5,98.0,0,0.0,584.388,597.633,648.573,620.283
590.627,0,0.9659258262890683,0.25881904510252074,219795.0,36613.0,85163.0,36339.0,0.0,21.625,93.5,96.0,0,0.0,581.127,606.258,655.932,632.106
620.332,0,1.0,6.123233995736766e-17,219795.0,36613.0,85163.0,36339.0,0.0,21.4,93.5,96.0,0,0.0,590.627,643.728,695.779,674.141
668.845,0,0.9659258262890683,-0.25881904510252063,219795.0,36613.0,85163.0,36339.0,0.0,22.175,92.5,96.0,0,0.0,620.332,701.281,784.142,735.673
720.478,0,0.8660254037844387,-0.4999999999999998,219795.0,36613.0,85163.0,36339.0,0.0,23.775,87.5,93.0,0,0.0,668.845,785.063,880.822,813.591
757.924,0,0.7071067811865476,-0.7071067811865475,219795.0,36613.0,85163.0,36339.0,0.0,24.975,80.75,84.0,0,0.0,720.478,850.562,933.716,879.796
790.856,0,0.49999999999999994,-0.8660254037844387,219795.0,36613.0,85163.0,36339.0,0.0,25.725,75.5,82.0,0,0.0,757.924,870.075,951.843,898.214
841.635,0,0.258819045102521,-0.9659258262890682,219795.0,36613.0,85163.0,36339.0,0.0,25.675,77.5,87.0,0,0.0,790.856,877.36,946.174,894.875
847.039,0,1.2246467991473532e-16,-1.0,219795.0,36613.0,85163.0,36339.0,0.0,25.675,79.25,86.0,0,0.0,841.635,869.39,957.138,884.168
847.109,0,-0.2588190451025208,-0.9659258262890683,219795.0,36613.0,85163.0,36339.0,0.0,25.35,79.25,84.0,0,0.0,847.039,871.411,966.368,907.869
836.419,0,-0.4999999999999997,-0.8660254037844388,219795.0,36613.0,85163.0,36339.0,0.0,25.9,76.75,83.0,0,0.0,847.109,863.116,949.731,923.781
832.003,0,-0.7071067811865471,-0.7071067811865479,219795.0,36613.0,85163.0,36339.0,0.0,26.75,73.5,77.0,0,0.75,836.419,859.161,930.371,942.165
837.66,0,-0.8660254037844384,-0.5000000000000004,219795.0,36613.0,85163.0,36339.0,0.0,26.5,76.0,79.0,0,0.5,832.003,854.819,914.054,971.624
845.814,0,-0.9659258262890683,-0.25881904510252063,219795.0,36613.0,85163.0,36339.0,0.0,26.225,77.0,80.0,0,0.2250000000000014,837.66,860.146,917.318,999.785
850.907,0,-1.0,-1.8369701987210297e-16,219795.0,36613.0,85163.0,36339.0,0.0,26.025,75.5,79.0,0,0.0249999999999985,845.814,856.319,918.353,1002.957
856.081,0,-0.9659258262890684,0.2588190451025203,219795.0,36613.0,85163.0,36339.0,0.0,25.3,78.0,82.0,0,0.0,850.907,859.521,926.668,992.489
849.325,0,-0.8660254037844386,0.5000000000000001,219795.0,36613.0,85163.0,36339.0,0.0,24.425,80.75,85.0,0,0.0,856.081,847.225,905.638,967.367
809.884,0,-0.7071067811865477,0.7071067811865474,219795.0,36613.0,85163.0,36339.0,0.0,23.775,84.75,91.0,0,0.0,849.325,806.856,851.993,915.124
777.466,0,-0.5000000000000004,0.8660254037844384,219795.0,36613.0,85163.0,36339.0,0.0,23.7,87.0,93.0,0,0.0,809.884,766.45,800.413,863.996
736.984,0,-0.25881904510252157,0.9659258262890681,219795.0,36613.0,85163.0,36339.0,0.0,23.525,87.75,93.0,0,0.0,777.466,722.157,747.509,806.3
681.184,1,0.0,1.0,137258.0,8584.0,64563.0,34588.0,0.0,23.475,87.75,94.0,0,0.0,736.984,668.101,688.241,742.59
640.496,1,0.25881904510252074,0.9659258262890683,137258.0,8584.0,64563.0,34588.0,0.0,23.35,88.5,94.0,0,0.0,681.184,625.892,646.534,693.657
609.806,1,0.49999999999999994,0.8660254037844387,137258.0,8584.0,64563.0,34588.0,0.0,23.35,88.25,96.0,0,0.0,640.496,599.512,619.532,656.596
592.35,1,0.7071067811865475,0.7071067811865476,137258.0,8584.0,64563.0,34588.0,0.0,23.475,88.5,95.0,0,0.0,609.806,584.388,602.106,632.615
586.547,1,0.8660254037844386,0.5000000000000001,137258.0,8584.0,64563.0,34588.0,0.0,23.375,88.25,95.0,0,0.0,592.35,581.127,597.633,622.567
588.368,1,0.9659258262890683,0.25881904510252074,137258.0,8584.0,64563.0,34588.0,0.0,23.425,88.0,95.0,0,0.0,586.547,590.627,606.258,627.903
609.046,1,1.0,6.123233995736766e-17,137258.0,8584.0,64563.0,34588.0,0.0,23.4,89.0,95.0,0,0.0,588.368,620.332,643.728,650.364
654.599,1,0.9659258262890683,-0.25881904510252063,137258.0,8584.0,64563.0,34588.0,0.0,23.925,89.0,94.0,0,0.0,609.046,668.845,701.281,682.518
710.053,1,0.8660254037844387,-0.4999999999999998,137258.0,8584.0,64563.0,34588.0,0.0,24.3,88.75,93.0,0,0.0,654.599,720.478,785.063,736.465
754.285,1,0.7071067811865476,-0.7071067811865475,137258.0,8584.0,64563.0,34588.0,0.0,24.825,87.75,91.0,0,0.0,710.053,757.924,850.562,778.039
800.209,1,0.49999999999999994,-0.8660254037844387,137258.0,8584.0,64563.0,34588.0,0.0,25.45,84.0,89.0,0,0.0,754.285,790.856,870.075,818.044
824.117,1,0.258819045102521,-0.9659258262890682,137258.0,8584.0,64563.0,34588.0,0.0,25.35,86.0,96.0,0,0.0,800.209,841.635,877.36,837.174
829.706,1,1.2246467991473532e-16,-1.0,137258.0,8584.0,64563.0,34588.0,0.0,24.8,88.5,96.0,0,0.0,824.117,847.039,869.39,837.264
812.428,1,-0.2588190451025208,-0.9659258262890683,137258.0,8584.0,64563.0,34588.0,0.0,24.6,90.0,96.0,0,0.0,829.706,847.109,871.411,854.806
795.081,1,-0.4999999999999997,-0.8660254037844388,137258.0,8584.0,64563.0,34588.0,0.0,24.775,92.25,97.0,0,0.0,812.428,836.419,863.116,871.416
819.089,1,-0.7071067811865471,-0.7071067811865479,137258.0,8584.0,64563.0,34588.0,0.0,25.65,88.75,95.0,0,0.0,795.081,832.003,859.161,879.778
827.201,1,-0.8660254037844384,-0.5000000000000004,137258.0,8584.0,64563.0,34588.0,0.0,25.425,90.0,95.0,0,0.0,819.089,837.66,854.819,898.807
839.277,1,-0.9659258262890683,-0.25881904510252063,137258.0,8584.0,64563.0,34588.0,0.0,25.4,91.0,97.0,0,0.0,827.201,845.814,860.146,929.702
841.847,1,-1.0,-1.8369701987210297e-16,137258.0,8584.0,64563.0,34588.0,0.0,25.1,93.0,98.0,0,0.0,839.277,850.907,856.319,949.813
845.959,1,-0.9659258262890684,0.2588190451025203,137258.0,8584.0,64563.0,34588.0,0.0,25.375,91.25,98.0,0,0.0,841.847,856.081,859.521,955.011
840.049,1,-0.8660254037844386,0.5000000000000001,137258.0,8584.0,64563.0,34588.0,0.0,25.15,91.5,98.0,0,0.0,845.959,849.325,847.225,942.682
800.804,1,-0.7071067811865477,0.7071067811865474,137258.0,8584.0,64563.0,34588.0,0.0,24.925,92.0,98.0,0,0.0,840.049,809.884,806.856,905.173
768.643,1,-0.5000000000000004,0.8660254037844384,137258.0,8584.0,64563.0,34588.0,0.0,25.0,91.75,97.0,0,0.0,800.804,777.466,766.45,855.41
728.673,1,-0.25881904510252157,0.9659258262890681,137258.0,8584.0,64563.0,34588.0,0.0,24.975,92.75,97.0,0,0.0,768.643,736.984,722.157,810.213
677.231,1,0.0,1.0,255317.0,24172.0,94832.0,35645.0,0.0,24.575,93.0,96.0,0,0.0,728.673,681.184,668.101,749.904
638.206,1,0.25881904510252074,0.9659258262890683,255317.0,24172.0,94832.0,35645.0,0.0,24.625,92.5,97.0,0,0.0,677.231,640.496,625.892,702.488
611.396,1,0.49999999999999994,0.8660254037844387,255317.0,24172.0,94832.0,35645.0,0.0,24.45,93.5,98.0,0,0.0,638.206,609.806,599.512,669.889
594.561,1,0.7071067811865475,0.7071067811865476,255317.0,24172.0,94832.0,35645.0,0.0,24.225,93.5,98.0,0,0.0,611.396,592.35,584.388,644.666
590.052,1,0.8660254037844386,0.5000000000000001,255317.0,24172.0,94832.0,35645.0,0.0,24.325,93.75,98.0,0,0.0,594.561,586.547,581.127,635.134
594.116,1,0.9659258262890683,0.25881904510252074,255317.0,24172.0,94832.0,35645.0,0.0,24.25,94.0,98.0,0,0.0,590.052,588.368,590.627,639.237
619.32,1,1.0,6.123233995736766e-17,255317.0,24172.0,94832.0,35645.0,0.0,24.675,93.5,98.0,0,0.0,594.116,609.046,620.332,660.672
652.952,1,0.9659258262890683,-0.25881904510252063,255317.0,24172.0,94832.0,35645.0,0.0,24.775,93.5,98.0,0,0.0,619.32,654.599,668.845,702.326
696.778,1,0.8660254037844387,-0.4999999999999998,255317.0,24172.0,94832.0,35645.0,0.0,25.05,93.75,98.0,0,0.0,652.952,710.053,720.478,741.331
753.795,1,0.7071067811865476,-0.7071067811865475,255317.0,24172.0,94832.0,35645.0,0.0,25.425,91.75,96.0,0,0.0,696.778,754.285,757.924,793.413
786.434,1,0.49999999999999994,-0.8660254037844387,255317.0,24172.0,94832.0,35645.0,0.0,25.4,92.5,98.0,0,0.0,753.795,800.209,790.856,826.089
788.127,1,0.258819045102521,-0.9659258262890682,255317.0,24172.0,94832.0,35645.0,0.0,25.925,90.0,98.0,0,0.0,786.434,824.117,841.635,838.812
786.173,1,1.2246467991473532e-16,-1.0,255317.0,24172.0,94832.0,35645.0,0.0,26.625,88.25,97.0,0,0.625,788.127,829.706,847.039,845.806
799.233,1,-0.2588190451025208,-0.9659258262890683,255317.0,24172.0,94832.0,35645.0,0.0,26.45,89.25,96.0,0,0.4499999999999993,786.173,812.428,847.109,871.627
790.852,1,-0.4999999999999997,-0.8660254037844388,255317.0,24172.0,94832.0,35645.0,0.0,26.725,86.25,97.0,0,0.7250000000000014,799.233,795.081,836.419,885.19
783.777,1,-0.7071067811865471,-0.7071067811865479,255317.0,24172.0,94832.0,35645.0,0.0,26.175,88.5,96.0,0,0.1750000000000007,790.852,819.089,832.003,894.216
803.95,1,-0.8660254037844384,-0.5000000000000004,255317.0,24172.0,94832.0,35645.0,0.0,25.95,88.25,93.0,0,0.0,783.777,827.201,837.66,910.518
824.641,1,-0.9659258262890683,-0.25881904510252063,255317.0,24172.0,94832.0,35645.0,0.0,25.85,90.25,93.0,0,0.0,803.95,839.277,845.814,934.838
843.123,1,-1.0,-1.8369701987210297e-16,255317.0,24172.0,94832.0,35645.0,0.0,25.675,90.5,94.0,0,0.0,824.641,841.847,850.907,949.862
855.125,1,-0.9659258262890684,0.2588190451025203,255317.0,24172.0,94832.0,35645.0,0.0,25.225,92.5,96.0,0,0.0,843.123,845.959,856.081,958.844
847.746,1,-0.8660254037844386,0.5000000000000001,255317.0,24172.0,94832.0,35645.0,0.0,25.0,93.0,97.0,0,0.0,855.125,840.049,849.325,943.851
812.911,1,-0.7071067811865477,0.7071067811865474,255317.0,24172.0,94832.0,35645.0,0.0,24.95,93.0,98.0,0,0.0,847.746,800.804,809.884,899.781
772.937,1,-0.5000000000000004,0.8660254037844384,255317.0,24172.0,94832.0,35645.0,0.0,24.95,93.5,98.0,0,0.0,812.911,768.643,777.466,846.934
727.087,1,-0.25881904510252157,0.9659258262890681,255317.0,24172.0,94832.0,35645.0,0.0,24.875,94.25,97.0,0,0.0,772.937,728.673,736.984,788.424
673.388,0,0.0,1.0,124165.0,17370.0,34518.0,36637.0,0.0,24.825,94.25,98.0,0,0.0,727.087,677.231,681.184,728.461
633.663,0,0.25881904510252074,0.9659258262890683,124165.0,17370.0,34518.0,36637.0,0.0,24.725,94.5,98.0,0,0.0,673.388,638.206,640.496,681.934
606.397,0,0.49999999999999994,0.8660254037844387,124165.0,17370.0,34518.0,36637.0,0.0,24.525,94.75,98.0,0,0.0,633.663,611.396,609.806,651.266
590.521,0,0.7071067811865475,0.7071067811865476,124165.0,17370.0,34518.0,36637.0,0.0,24.3,95.75,98.0,0,0.0,606.397,594.561,592.35,631.586
587.985,0,0.8660254037844386,0.5000000000000001,124165.0,17370.0,34518.0,36637.0,0.0,24.175,96.25,99.0,0,0.0,590.521,590.052,586.547,622.901
597.701,0,0.9659258262890683,0.25881904510252074,124165.0,17370.0,34518.0,36637.0,0.0,24.225,96.25,99.0,0,0.0,587.985,594.116,588.368,630.505
642.265,0,1.0,6.123233995736766e-17,124165.0,17370.0,34518.0,36637.0,0.0,24.25,96.0,99.0,0,0.0,597.701,619.32,609.046,670.895
711.889,0,0.9659258262890683,-0.25881904510252063,124165.0,17370.0,34518.0,36637.0,0.0,24.425,95.5,99.0,0,0.0,642.265,652.952,654.599,743.199
784.487,0,0.8660254037844387,-0.4999999999999998,124165.0,17370.0,34518.0,36637.0,0.0,24.7,94.75,98.0,0,0.0,711.889,696.778,710.053,832.624
837.621,0,0.7071067811865476,-0.7071067811865475,124165.0,17370.0,34518.0,36637.0,0.0,25.4,94.0,99.0,0,0.0,784.487,753.795,754.285,908.185
879.161,0,0.49999999999999994,-0.8660254037844387,124165.0,17370.0,34518.0,36637.0,0.0,26.325,90.75,97.0,0,0.3249999999999993,837.621,786.434,800.209,948.0
906.634,0,0.258819045102521,-0.9659258262890682,124165.0,17370.0,34518.0,36637.0,0.0,26.975,87.25,94.0,0,0.9750000000000014,879.161,788.127,824.117,963.734
907.323,0,1.2246467991473532e-16,-1.0,124165.0,17370.0,34518.0,36637.0,0.0,26.675,87.5,94.0,0,0.6750000000000007,906.634,786.173,829.706,972.492
906.762,0,-0.2588190451025208,-0.9659258262890683,124165.0,17370.0,34518.0,36637.0,0.0,26.175,92.0,97.0,0,0.1750000000000007,907.323,799.233,812.428,981.6
911.977,0,-0.4999999999999997,-0.8660254037844388,124165.0,17370.0,34518.0,36637.0,0.0,26.0,93.0,98.0,0,0.0,906.762,790.852,795.081,979.423
914.074,0,-0.7071067811865471,-0.7071067811865479,124165.0,17370.0,34518.0,36637.0,0.0,25.875,93.75,97.0,0,0.0,911.977,783.777,819.089,988.836
907.469,0,-0.8660254037844384,-0.5000000000000004,124165.0,17370.0,34518.0,36637.0,0.0,25.475,94.5,98.0,0,0.0,914.074,803.95,827.201,1010.674
908.554,0,-0.9659258262890683,-0.25881904510252063,124165.0,17370.0,34518.0,36637.0,0.0,25.4,94.75,98.0,0,0.0,907.469,824.641,839.277,1022.547
901.762,0,-1.0,-1.8369701987210297e-16,124165.0,17370.0,34518.0,36637.0,0.0,25.325,95.25,98.0,0,0.0,908.554,843.123,841.847,1015.494
902.577,0,-0.9659258262890684,0.2588190451025203,124165.0,17370.0,34518.0,36637.0,0.0,25.125,95.0,98.0,0,0.0,901.762,855.125,845.959,1016.789
887.414,0,-0.8660254037844386,0.5000000000000001,124165.0,17370.0,34518.0,36637.0,0.0,25.075,94.75,98.0,0,0.0,902.577,847.746,840.049,994.28
844.188,0,-0.7071067811865477,0.7071067811865474,124165.0,17370.0,34518.0,36637.0,0.0,25.0,95.25,98.0,0,0.0,887.414,812.911,800.804,940.224
797.133,0,-0.5000000000000004,0.8660254037844384,124165.0,17370.0,34518.0,36637.0,0.0,25.025,95.5,98.0,0,0.0,844.188,772.937,768.643,878.326
751.334,0,-0.25881904510252157,0.9659258262890681,124165.0,17370.0,34518.0,36637.0,0.0,25.05,96.0,99.0,0,0.0,797.133,727.087,728.673,826.567
696.453,0,0.0,1.0,233104.0,36810.0,71471.0,35013.0,0.0,25.075000000000003,95.5,99.0,0,0.0,751.334,673.388,677.231,756.18
649.571,0,0.25881904510252074,0.9659258262890683,233104.0,36810.0,71471.0,35013.0,0.0,25.2,94.75,99.0,0,0.0,696.453,633.663,638.206,707.697
626.775,0,0.49999999999999994,0.8660254037844387,233104.0,36810.0,71471.0,35013.0,0.0,25.375,94.0,98.0,0,0.0,649.571,606.397,611.396,673.229
612.79,0,0.7071067811865475,0.7071067811865476,233104.0,36810.0,71471.0,35013.0,0.0,25.375,94.75,99.0,0,0.0,626.775,590.521,594.561,653.727
611.958,0,0.8660254037844386,0.5000000000000001,233104.0,36810.0,71471.0,35013.0,0.0,25.775,93.0,99.0,0,0.0,612.79,587.985,590.052,642.347
622.487,0,0.9659258262890683,0.25881904510252074,233104.0,36810.0,71471.0,35013.0,0.0,26.225,92.5,99.0,0,0.2250000000000014,611.958,597.701,594.116,650.413
664.569,0,1.0,6.123233995736766e-17,233104.0,36810.0,71471.0,35013.0,0.0,26.4,92.75,99.0,0,0.3999999999999986,622.487,642.265,619.32,692.431
737.299,0,0.9659258262890683,-0.25881904510252063,233104.0,36810.0,71471.0,35013.0,0.0,26.45,93.25,99.0,0,0.4499999999999993,664.569,711.889,652.952,758.56
810.68,0,0.8660254037844387,-0.4999999999999998,233104.0,36810.0,71471.0,35013.0,0.0,26.875,92.5,99.0,0,0.875,737.299,784.487,696.778,840.522
876.528,0,0.7071067811865476,-0.7071067811865475,233104.0,36810.0,71471.0,35013.0,0.0,27.825,89.5,98.0,0,1.8249999999999995,810.68,837.621,753.795,904.165
911.143,0,0.49999999999999994,-0.8660254037844387,233104.0,36810.0,71471.0,35013.0,0.0,28.65,85.25,97.0,0,2.6499999999999986,876.528,879.161,786.434,938.479
921.52,0,0.258819045102521,-0.9659258262890682,233104.0,36810.0,71471.0,35013.0,0.0,29.025,83.0,95.0,0,3.0249999999999986,911.143,906.634,788.127,959.924
954.707,0,1.2246467991473532e-16,-1.0,233104.0,36810.0,71471.0,35013.0,0.0,29.75,81.0,93.0,0,3.75,921.52,907.323,786.173,953.726
952.292,0,-0.2588190451025208,-0.9659258262890683,233104.0,36810.0,71471.0,35013.0,0.0,29.25,81.5,93.0,0,3.25,954.707,906.762,799.233,972.647
943.954,0,-0.4999999999999997,-0.8660254037844388,233104.0,36810.0,71471.0,35013.0,0.0,29.7,81.0,91.0,0,3.6999999999999993,952.292,911.977,790.852,973.363
950.257,0,-0.7071067811865471,-0.7071067811865479,233104.0,36810.0,71471.0,35013.0,0.0,29.475,79.5,91.0,0,3.4750000000000014,943.954,914.074,783.777,969.133
967.41,0,-0.8660254037844384,-0.5000000000000004,233104.0,36810.0,71471.0,35013.0,0.0,29.375,78.5,91.0,0,3.375,950.257,907.469,803.95,981.156
971.415,0,-0.9659258262890683,-0.25881904510252063,233104.0,36810.0,71471.0,35013.0,0.0,29.2,78.75,92.0,0,3.1999999999999997,967.41,908.554,824.641,992.297
978.98,0,-1.0,-1.8369701987210297e-16,233104.0,36810.0,71471.0,35013.0,0.0,29.275,81.5,92.0,0,3.2749999999999986,971.415,901.762,843.123,983.581
979.064,0,-0.9659258262890684,0.2588190451025203,233104.0,36810.0,71471.0,35013.0,0.0,27.975,86.25,95.0,0,1.9750000000000012,978.98,902.577,855.125,990.609
961.599,0,-0.8660254037844386,0.5000000000000001,233104.0,36810.0,71471.0,35013.0,0.0,27.3,88.75,97.0,0,1.3000000000000007,979.064,887.414,847.746,981.659
912.571,0,-0.7071067811865477,0.7071067811865474,233104.0,36810.0,71471.0,35013.0,0.0,27.125,89.0,98.0,0,1.125,961.599,844.188,812.911,925.629
855.097,0,-0.5000000000000004,0.8660254037844384,233104.0,36810.0,71471.0,35013.0,0.0,27.2,88.75,98.0,0,1.1999999999999993,912.571,797.133,772.937,872.068
798.763,0,-0.25881904510252157,0.9659258262890681,233104.0,36810.0,71471.0,35013.0,0.0,27.05,89.5,99.0,0,1.0500000000000007,855.097,751.334,727.087,813.601
732.873,0,0.0,1.0,191384.0,26855.0,62873.0,43010.0,0.0,26.925,90.0,99.0,1,0.9250000000000008,798.763,696.453,673.388,750.394
684.926,0,0.25881904510252074,0.9659258262890683,191384.0,26855.0,62873.0,43010.0,0.0,26.8,90.75,99.0,1,0.8000000000000007,732.873,649.571,633.663,703.693
652.796,0,0.49999999999999994,0.8660254037844387,191384.0,26855.0,62873.0,43010.0,0.0,26.775,90.75,98.0,1,0.7749999999999986,684.926,626.775,606.397,673.099
633.973,0,0.7071067811865475,0.7071067811865476,191384.0,26855.0,62873.0,43010.0,0.0,26.775,90.0,98.0,1,0.7749999999999986,652.796,612.79,590.521,652.222
629.321,0,0.8660254037844386,0.5000000000000001,191384.0,26855.0,62873.0,43010.0,0.0,26.725,90.5,98.0,1,0.7250000000000014,633.973,611.958,587.985,648.573
640.608,0,0.9659258262890683,0.25881904510252074,191384.0,26855.0,62873.0,43010.0,0.0,26.55,90.25,98.0,1,0.5500000000000007,629.321,622.487,597.701,655.932
681.63,0,1.0,6.123233995736766e-17,191384.0,26855.0,62873.0,43010.0,0.0,26.475,91.25,98.0,1,0.4750000000000014,640.608,664.569,642.265,695.779
749.854,0,0.9659258262890683,-0.25881904510252063,191384.0,26855.0,62873.0,43010.0,0.0,26.65,90.75,98.0,1,0.6499999999999986,681.63,737.299,711.889,784.142
843.003,0,0.8660254037844387,-0.4999999999999998,191384.0,26855.0,62873.0,43010.0,0.0,27.5,88.0,97.0,1,1.5,749.854,810.68,784.487,880.822
901.204,0,0.7071067811865476,-0.7071067811865475,191384.0,26855.0,62873.0,43010.0,0.0,28.175,84.75,95.0,1,2.1750000000000007,843.003,876.528,837.621,933.716
937.647,0,0.49999999999999994,-0.8660254037844387,191384.0,26855.0,62873.0,43010.0,0.0,28.925,82.5,92.0,1,2.9250000000000007,901.204,911.143,879.161,951.843
925.084,0,0.258819045102521,-0.9659258262890682,191384.0,26855.0,62873.0,43010.0,0.0,28.825,83.25,92.0,1,2.8249999999999997,937.647,921.52,906.634,946.174
929.952,0,1.2246467991473532e-16,-1.0,191384.0,26855.0,62873.0,43010.0,0.0,29.775,79.5,92.0,1,3.774999999999999,925.084,954.707,907.323,957.138
950.871,0,-0.2588190451025208,-0.9659258262890683,191384.0,26855.0,62873.0,43010.0,0.0,30.375,76.75,88.0,1,4.375,929.952,952.292,906.762,966.368
960.874,0,-0.4999999999999997,-0.8660254037844388,191384.0,26855.0,62873.0,43010.0,0.0,30.825,75.75,87.0,1,4.824999999999999,950.871,943.954,911.977,949.731
979.267,0,-0.7071067811865471,-0.7071067811865479,191384.0,26855.0,62873.0,43010.0,0.0,30.55,76.75,88.0,1,4.550000000000001,960.874,950.257,914.074,930.371
1010.07,0,-0.8660254037844384,-0.5000000000000004,191384.0,26855.0,62873.0,43010.0,0.0,30.525,76.5,90.0,1,4.524999999999999,979.267,967.41,907.469,914.054
1018.82,0,-0.9659258262890683,-0.25881904510252063,191384.0,26855.0,62873.0,43010.0,0.0,29.4,81.25,92.0,1,3.3999999999999986,1010.07,971.415,908.554,917.318
1013.956,0,-1.0,-1.8369701987210297e-16,191384.0,26855.0,62873.0,43010.0,0.0,28.65,84.0,94.0,1,2.6499999999999986,1018.82,978.98,901.762,918.353
